date,parkinson_rv,annualized_volatility
2021-11-09,0.01794291277809641,28.4834910041797
2021-11-10,0.050809417551205174,80.65744986031758
2021-11-11,0.025395068169392417,40.313420942246786
2021-11-12,0.034152767142242156,54.21583706584252
2021-11-13,0.019118475409426464,30.349638828027725
2021-11-14,0.02072591233185961,32.90136583501639
2021-11-15,0.022669214289403748,35.98626205619647
2021-11-16,0.048720569714627474,77.34150671897366
2021-11-17,0.03977816044734533,63.145872093180934
2021-11-18,0.046429786596330035,73.70500125581361
2021-11-19,0.031429613927171814,49.89296535244125
2021-11-20,0.024851470624333617,39.45048659172829
2021-11-21,0.023490690037485298,37.29031437869319
2021-11-22,0.04180242807828178,66.35929733627836
2021-11-23,0.03943213500365743,62.59657373040155
2021-11-24,0.03125407185963365,49.6143009592396
2021-11-25,0.0250880046595117,39.825972731938585
2021-11-26,0.04457537150205382,70.76120855565004
2021-11-27,0.027172031261522855,43.13426240067728
2021-11-28,0.03160625704106681,50.17337760254817
2021-11-29,0.026162858267988694,41.532249938236895
2021-11-30,0.04154189026660078,65.94570638217623
2021-12-01,0.03268984802373562,51.89352496038045
2021-12-02,0.03161105613953326,50.1809959351839
2021-12-03,0.048251941647618014,76.59758272535849
2021-12-04,0.13826360751812664,219.48667251816212
2021-12-05,0.041525780273693545,65.92013256126289
2021-12-06,0.05101946377657066,80.99088790600455
2021-12-07,0.032919435056924795,52.25798307681866
2021-12-08,0.034820310399116566,55.27552913408319
2021-12-09,0.037876931761266545,60.127765119885
2021-12-10,0.04509695469333916,71.58919620295352
2021-12-11,0.03662214667124198,58.13585554166293
2021-12-12,0.026011525788369527,41.29201707442145
2021-12-13,0.04374129495351712,69.43715308255854
2021-12-14,0.037801617725293106,60.008207794234025
2021-12-15,0.04377890139365952,69.49685145554525
2021-12-16,0.027181482338283262,43.149265519915176
2021-12-17,0.03987395831960671,63.29794650086058
2021-12-18,0.027108793047154005,43.03387484753182
2021-12-19,0.030540126255820373,48.48094744884893
2021-12-20,0.031661964015670924,50.26180968320474
2021-12-21,0.026278848830785198,41.71637924839087
2021-12-22,0.020950439233045015,33.25779124092473
2021-12-23,0.024112968276108343,38.278150458103525
2021-12-24,0.02364755314661231,37.539326844671464
2021-12-25,0.01759338350823874,27.92863048979088
2021-12-26,0.02216098633550082,35.179475190981464
2021-12-27,0.02050474641892993,32.5502758325585
2021-12-28,0.033576296758036535,53.300718700961355
2021-12-29,0.031932707678416786,50.69160192360812
2021-12-30,0.027359037437873348,43.43112550243118
2021-12-31,0.029867559457354663,47.41328075555743
2022-01-01,0.02345579810195086,37.234925148181695
2022-01-02,0.02131383475714943,33.83466375152529
2022-01-03,0.02282816509840739,36.23858864298617
2022-01-04,0.0262912800072003,41.73611312916987
2022-01-05,0.043378611583949546,68.8614110822377
2022-01-06,0.0309844228149805,49.18624637118857
2022-01-07,0.050569909930431756,80.27724329931485
2022-01-08,0.031333376625484105,49.7401933721731
2022-01-09,0.02350625634936786,37.315025132736224
2022-01-10,0.046541854833956876,73.88290406779156
2022-01-11,0.029962395545883848,47.563828378894826
2022-01-12,0.026195454813741165,41.583995350433355
2022-01-13,0.026402131801760247,41.912084897644384
2022-01-14,0.025890002496889514,41.099104829766574
2022-01-15,0.017201303586048128,27.306222908884127
2022-01-16,0.017597929273796033,27.935846668900677
2022-01-17,0.022933491665619053,36.405789384960286
2022-01-18,0.02507096542766042,39.79892378993255
2022-01-19,0.02691089850381131,42.71972699903095
2022-01-20,0.029809990886357236,47.3218934822419
2022-01-21,0.06692616918846499,106.24199992494712
2022-01-22,0.06390889919150766,101.45223229477568
2022-01-23,0.0394574741725201,62.63679841394537
2022-01-24,0.06791134423874748,107.80591683349492
2022-01-25,0.04175983144183364,66.2916772722406
2022-01-26,0.05254907609782368,83.41907218862997
2022-01-27,0.041259558857571876,65.49751916482046
2022-01-28,0.0345197014536975,54.798327227207054
2022-01-29,0.02580975678783845,40.97171871580908
2022-01-30,0.02106860655029582,33.44537604164951
2022-01-31,0.028522684198087796,45.278357467303245
2022-02-01,0.030504012340775606,48.42361838600251
2022-02-02,0.028396708021579238,45.07837648680699
2022-02-03,0.02961044524948813,47.0051246040237
2022-02-04,0.0392056038249207,62.23696663251772
2022-02-05,0.02466828993226516,39.159696258007195
2022-02-06,0.024868885340712504,39.47813159694305
2022-02-07,0.032054571787511796,50.88505519945402
2022-02-08,0.036920777698550386,58.60991760087839
2022-02-09,0.02905391809427781,46.121665133699246
2022-02-10,0.043928247344557865,69.73393080278015
2022-02-11,0.039314753845582195,62.41023691867845
2022-02-12,0.025241416973662133,40.06950723071676
2022-02-13,0.019566388359426014,31.060678592850195
2022-02-14,0.02586486068055366,41.0591934336467
2022-02-15,0.02306617313838092,36.6164146932685
2022-02-16,0.020997244975024885,33.332093052849885
2022-02-17,0.034854545748829485,55.329876066915816
2022-02-18,0.03333868160784417,52.9235163438712
2022-02-19,0.017477024055694138,27.743915585316092
2022-02-20,0.02752077168245499,43.687870656218735
2022-02-21,0.05217748141880826,82.82918392311616
2022-02-22,0.041606022358329386,66.04751292163958
2022-02-23,0.029920069530470297,47.4966379124313
2022-02-24,0.0727009800545761,115.40922797704522
2022-02-25,0.040695924341843624,64.6027771094509
2022-02-26,0.029397262306600697,46.66670717363908
2022-02-27,0.040133829538854665,63.710479272280516
2022-02-28,0.05620596735252798,89.22420708756269
2022-03-01,0.03893170065252364,61.80215882603316
2022-03-02,0.04001688540910631,63.52483622151871
2022-03-03,0.0320894596802568,50.94043801223626
2022-03-04,0.04199199549714172,66.66022628446866
2022-03-05,0.02156011708097444,34.225624820216524
2022-03-06,0.032929721264964594,52.27431192586296
2022-03-07,0.04106699961579373,65.19184084498518
2022-03-08,0.04033809227890855,64.03473631966004
2022-03-09,0.03634392051052445,57.694185203968395
2022-03-10,0.04590820670288932,72.8770188436762
2022-03-11,0.04005734063595004,63.58905690319543
2022-03-12,0.018082748346248564,28.705473086842918
2022-03-13,0.025114766317570033,39.868455547075044
2022-03-14,0.03391109615105339,53.832196260772136
2022-03-15,0.02887288720570018,45.83428750722078
2022-03-16,0.059753048409102616,94.85502370109351
2022-03-17,0.024619697629823648,39.08255836927182
2022-03-18,0.025431330008174432,40.370984826746266
2022-03-19,0.0177924733779517,28.244675860078523
2022-03-20,0.019512882009633394,30.97573989578173
2022-03-21,0.02406715842713511,38.20542957731516
2022-03-22,0.03235178502270771,51.356866583465234
2022-03-23,0.022936245936346546,36.41016165419326
2022-03-24,0.026451794584555138,41.9909221212588
2022-03-25,0.021651607027022617,34.370860607040235
2022-03-26,0.012575597865335141,19.963142723778912
2022-03-27,0.030101346548290383,47.784406256969326
2022-03-28,0.02524262715826345,40.0714283392141
2022-03-29,0.02052414224411836,32.58106575051138
2022-03-30,0.020309978131602874,32.24109076162888
2022-03-31,0.023041272625976612,36.57688635526457
2022-04-01,0.026748123710085243,42.46133002468554
2022-04-02,0.024505012280332455,38.90050102100609
2022-04-03,0.022754146636092747,36.121087976759
2022-04-04,0.023218880350696677,36.85882987758456
2022-04-05,0.02102247901606365,33.37215085114695
2022-04-06,0.03334440428100025,52.9326008058745
2022-04-07,0.02383397527101425,37.83526279270019
2022-04-08,0.027313681177646435,43.35912467145497
2022-04-09,0.014015759254395783,22.24932805372999
2022-04-10,0.017672916047721244,28.054884482155757
2022-04-11,0.03412672927935257,54.17450323991605
2022-04-12,0.028288381709241667,44.906413797073036
2022-04-13,0.0268028272388125,42.54816918439553
2022-04-14,0.020721527126718226,32.89440453766514
2022-04-15,0.018734675920923982,29.740376028092907
2022-04-16,0.01310841489173065,20.808963531464983
2022-04-17,0.016548447350658427,26.269845764452732
2022-04-18,0.03153675065093844,50.06303962886247
2022-04-19,0.019413513019221243,30.81799651378446
2022-04-20,0.020937948636444766,33.23796303352608
2022-04-21,0.02827545824521256,44.88589843393393
2022-04-22,0.02733837418451982,43.39832360464061
2022-04-23,0.013591753640407201,21.576240008264566
2022-04-24,0.021121668091602264,33.52960862713669
2022-04-25,0.037290374965289454,59.19663507270286
2022-04-26,0.03269983107866466,51.9093725687806
2022-04-27,0.03082192339893277,48.92828654535526
2022-04-28,0.032984625372119644,52.36146949395595
2022-04-29,0.026741166442806705,42.45028570527137
2022-04-30,0.018137326490084253,28.792113204208164
2022-05-01,0.023969992965403877,38.051184188655796
2022-05-02,0.02980958176865084,47.32124402801705
2022-05-03,0.01972831707315976,31.31773245684623
2022-05-04,0.02774706321418703,44.04709732627644
2022-05-05,0.04292230675647677,68.13704962491897
2022-05-06,0.03545848389459282,56.288598151488976
2022-05-07,0.021778483626813866,34.572270965184906
2022-05-08,0.034650850864147036,55.00652046199238
2022-05-09,0.0666562516509291,105.81351911765817
2022-05-10,0.0670295324537906,106.40608402179781
2022-05-11,0.1013990301962022,160.96597024936798
2022-05-12,0.11123820185105204,176.58517103273311
2022-05-13,0.055624826339489356,88.30167432926649
2022-05-14,0.03599254390901431,57.136392141494674
2022-05-15,0.03629883041120619,57.622606890336016
2022-05-16,0.04326750081505369,68.68502820474993
2022-05-17,0.034106767703017446,54.14281521986031
2022-05-18,0.033986237827985356,53.95147997492714
2022-05-19,0.03384929161681646,53.734084604279886
2022-05-20,0.03264621816138268,51.824264701067335
2022-05-21,0.0186803116014421,29.65407534636631
2022-05-22,0.024007852204731003,38.11128386790719
2022-05-23,0.03150515474412061,50.012882681729955
2022-05-24,0.02733920826084292,43.39964765975583
2022-05-25,0.02867720024949678,45.523644094660746
2022-05-26,0.039082846295928945,62.042095096553936
2022-05-27,0.03616760063391659,57.4142860771472
2022-05-28,0.01687395583840146,26.786574469378
2022-05-29,0.015140971572546368,24.03554723331375
2022-05-30,0.033755072210830815,53.58451593413134
2022-05-31,0.027036851828772798,42.919671703820825
2022-06-01,0.03464160274491299,54.99183952783937
2022-06-02,0.029322515144679866,46.54804973264884
2022-06-03,0.024031183992251785,38.14832193236074
2022-06-04,0.014912529605395249,23.672906852858404
2022-06-05,0.016027363246517996,25.442650393430057
2022-06-06,0.027161335060405002,43.1172827077987
2022-06-07,0.049892624697355836,79.20208632328966
2022-06-08,0.03663999199825893,58.164184120073806
2022-06-09,0.022622789712330806,35.91256532480266
2022-06-10,0.034788384673782105,55.22484861628699
2022-06-11,0.028312938835401636,44.945397026313266
2022-06-12,0.04229533288236571,67.14175945525943
2022-06-13,0.09046343399214768,143.60624945287788
2022-06-14,0.08742614965270125,138.78471003897806
2022-06-15,0.10245261042265474,162.63847700863712
2022-06-16,0.0577125857417449,91.61588963468951
2022-06-17,0.046382071443407946,73.62925579877285
2022-06-18,0.08217326371137036,130.4460121192887
2022-06-19,0.07656548611585097,121.54394116398626
2022-06-20,0.05708731331225139,90.6233004246265
2022-06-21,0.047292431330940916,75.07440731836144
2022-06-22,0.048519657519312066,77.0225684964749
2022-06-23,0.039903444058466894,63.34475366020881
2022-06-24,0.03631618140910969,57.65015074560688
2022-06-25,0.026390634578860508,41.893833622108026
2022-06-26,0.02559587124384444,40.63218594074513
2022-06-27,0.02955907549415258,46.92357764550684
2022-06-28,0.027262785777468636,43.27833072840643
2022-06-29,0.031056122329990693,49.300065822693114
2022-06-30,0.0442879759375693,70.30498224073261
2022-07-01,0.056663786675503224,89.95097273195817
2022-07-02,0.02452787223139961,38.936790068310174
2022-07-03,0.031085309189080857,49.34639852511531
2022-07-04,0.03226359005474829,51.216861412200466
2022-07-05,0.03626472710823583,57.568469575208724
2022-07-06,0.03784272487287528,60.07346336799982
2022-07-07,0.029415584792841985,46.69579321883599
2022-07-08,0.0447412394684518,71.0245157893867
2022-07-09,0.026537981863841115,42.127740185559574
2022-07-10,0.027180907690522123,43.14835329487472
2022-07-11,0.028020741008951817,44.48154735686137
2022-07-12,0.029265445073034222,46.457453802521435
2022-07-13,0.05043673222341396,80.0658302435467
2022-07-14,0.03529398896130976,56.02747054025069
2022-07-15,0.03175798894256822,50.414244528944785
2022-07-16,0.02862037918226324,45.43344344678321
2022-07-17,0.028189202604343454,44.74897184898424
2022-07-18,0.045655427115425876,72.47574368871112
2022-07-19,0.05561799970184934,88.29083737797474
2022-07-20,0.04778957071535884,75.86359162522477
2022-07-21,0.038189591538557145,60.624097129295265
2022-07-22,0.03325820989906813,52.79577146647251
2022-07-23,0.028521204354781556,45.27600828888265
2022-07-24,0.028930648484773884,45.92598069512359
2022-07-25,0.03328181322397605,52.83324058316489
2022-07-26,0.029767053684448926,47.253732787296485
2022-07-27,0.03819788209917534,60.637257986270285
2022-07-28,0.041135578469458034,65.30070640018137
2022-07-29,0.03723254147126829,59.10482724712489
2022-07-30,0.03073399529375253,48.788705005619235
2022-07-31,0.03194996159738446,50.71899167084596
2022-08-01,0.026585473760845565,42.20313123481826
2022-08-02,0.03325577439076228,52.79190521689653
2022-08-03,0.025070430283218047,39.798074274466536
2022-08-04,0.025960009941701345,41.210238203103685
2022-08-05,0.02606747320085027,41.38083083837441
2022-08-06,0.014655584358619593,23.265018918741298
2022-08-07,0.014030800740339916,22.27320567242422
2022-08-08,0.021783309062965484,34.57993110759966
2022-08-09,0.019308576406845107,30.651414805920762
2022-08-10,0.033264763157494846,52.80617444171705
2022-08-11,0.03028442225325201,48.07502992882511
2022-08-12,0.021284448063668873,33.78801382184287
2022-08-13,0.020200684690187105,32.06759280207896
2022-08-14,0.018878223708905774,29.968251077044854
2022-08-15,0.029117936863460713,46.22329177919829
2022-08-16,0.022142720250013452,35.15047867920573
2022-08-17,0.025227735563538457,40.0477886654536
2022-08-18,0.015963667255717538,25.34153614272813
2022-08-19,0.04914754971061295,78.01931644947982
2022-08-20,0.02455519306213621,38.98016054255461
2022-08-21,0.02319319806894513,36.818060519215386
2022-08-22,0.025638501048558946,40.69985865777343
2022-08-23,0.025222350472368874,40.03924009824033
2022-08-24,0.021800633569790333,34.6074329095869
2022-08-25,0.017448804953979137,27.699119150100376
2022-08-26,0.03830340551310875,60.80477121272768
2022-08-27,0.021787163081530034,34.58604917240169
2022-08-28,0.018417167657670867,29.236347285827446
2022-08-29,0.02329571078405076,36.98079440945029
2022-08-30,0.026703803647233133,42.390974106047075
2022-08-31,0.027789433561761678,44.114358167863976
2022-09-01,0.025996766857982693,41.26858799876892
2022-09-02,0.0238308252947235,37.83026236035955
2022-09-03,0.013072622202762913,20.752144399207236
2022-09-04,0.014450026009115156,22.938705155120314
2022-09-05,0.014704950579352418,23.343385364677005
2022-09-06,0.03299845413720912,52.38342197797549
2022-09-07,0.02375840926028075,37.71530546951814
2022-09-08,0.023533907448970787,37.358919892552315
2022-09-09,0.03582935516459504,56.87733804079571
2022-09-10,0.02336285144970062,37.087376911951615
2022-09-11,0.02213125341910727,35.13227564946346
2022-09-12,0.03295132480124142,52.30860647651979
2022-09-13,0.05024084826299673,79.75487409649247
2022-09-14,0.03021711074932178,47.96817622896123
2022-09-15,0.03206895735761607,50.907891584032306
2022-09-16,0.024424539685627463,38.77275473723879
2022-09-17,0.01592137367745457,25.274397168644818
2022-09-18,0.022502047818038592,35.72089350972823
2022-09-19,0.04039563519522663,64.12608286743468
2022-09-20,0.032519304479119805,51.6227954763239
2022-09-21,0.062365684201810295,99.00245444542789
2022-09-22,0.033207627282920114,52.715474052678104
2022-09-23,0.030681339215314588,48.70511607248161
2022-09-24,0.020764653335077987,32.96286527105058
2022-09-25,0.01960702470077515,31.125186784891
2022-09-26,0.026613210272252646,42.24716158167004
2022-09-27,0.03766293591457722,59.788057244720605
2022-09-28,0.03735769286771734,59.30349892986688
2022-09-29,0.033147148730412954,52.61946732692583
2022-09-30,0.03607912755858441,57.27383942411478
2022-10-01,0.013221756673765237,20.988888032514826
2022-10-02,0.01822330856150045,28.92860551111464
2022-10-03,0.022258444117331914,35.3341846234133
2022-10-04,0.024110331392077102,38.273964534473855
2022-10-05,0.023130287132082823,36.718192503005135
2022-10-06,0.02490099277060979,39.52910056179045
2022-10-07,0.024610031354619036,39.0672136330944
2022-10-08,0.011009310084233585,17.476737953566577
2022-10-09,0.010977177004851246,17.425728271423957
2022-10-10,0.018545429829018856,29.439957170629803
2022-10-11,0.01765137381079804,28.020687241206062
2022-10-12,0.013415588149833475,21.2965859616747
2022-10-13,0.038308069367977225,60.81217485280742
2022-10-14,0.024802468777443448,39.37269857133575
2022-10-15,0.009028897767942147,14.332930864200655
2022-10-16,0.012581633204640869,19.97272352790742
2022-10-17,0.015805164183903694,25.089920316692588
2022-10-18,0.017594877554365267,27.93100221448971
2022-10-19,0.013594349474720022,21.580360767486436
2022-10-20,0.016383586243752604,26.008136870608944
2022-10-21,0.019015865564887605,30.18675074959763
2022-10-22,0.004685088175096684,7.4373469090291575
2022-10-23,0.013294781947504832,21.104812060757258
2022-10-24,0.0143458892505756,22.77339317585869
2022-10-25,0.024022651464674253,38.13477696474577
2022-10-26,0.028824301847151772,45.75716064157398
2022-10-27,0.023767442169626684,37.72964476856499
2022-10-28,0.020694093589834945,32.85085514795949
2022-10-29,0.017766344261695797,28.203197173923915
2022-10-30,0.013100731089842882,20.79676587411387
2022-10-31,0.01879214087311718,29.831598811656157
2022-11-01,0.012615276374576118,20.026130404486153
2022-11-02,0.027851931992783442,44.21357135135317
2022-11-03,0.012863206959764043,20.41970800697453
2022-11-04,0.026169322318607684,41.54251130047688
2022-11-05,0.01288443963514734,20.45341383421419
2022-11-06,0.011687677116753233,18.553612232969687
2022-11-07,0.01716874203767266,27.254533053301316
2022-11-08,0.09309376468440077,147.7817699794151
2022-11-09,0.09167292744398133,145.5262607844256
2022-11-10,0.09181325863232469,145.74902963975123
2022-11-11,0.06689905786590773,106.19896203462677
2022-11-12,0.023907929204358823,37.95266102236307
2022-11-13,0.02646442881754529,42.01097834435759
2022-11-14,0.058114368725990254,92.25370034908785
2022-11-15,0.031495353392596286,49.99732351854254
2022-11-16,0.026948397636295,42.77925502639045
2022-11-17,0.018646309055236947,29.600097977645223
2022-11-18,0.017834167091147685,28.310862577889377
2022-11-19,0.00812432445927562,12.896965253785556
2022-11-20,0.01816144169400878,28.830394903648116
2022-11-21,0.03529937758375746,56.03602471319419
2022-11-22,0.026107307892015107,41.44406645019954
2022-11-23,0.024204102278028005,38.42282120114042
2022-11-24,0.01611334548995809,25.579142973415998
2022-11-25,0.012723484664575903,20.197905739567148
2022-11-26,0.010977855994817497,17.42680613458
2022-11-27,0.009809096819100097,15.571458461696153
2022-11-28,0.020403889821648032,32.39017094786564
2022-11-29,0.015414887357360766,24.47037506139014
2022-11-30,0.025566565643070194,40.58566474174313
2022-12-01,0.016204126617313797,25.723253545448767
2022-12-02,0.013800861488050868,21.908188425498842
2022-12-03,0.008153586535680737,12.943417359993543
2022-12-04,0.01104538139886986,17.53399939036103
2022-12-05,0.015798239598088445,25.078927877493022
2022-12-06,0.011024681132958878,17.501138736957007
2022-12-07,0.01245302358750586,19.76856209001714
2022-12-08,0.013981542530722289,22.195010688818297
2022-12-09,0.011312171772474301,17.95751597880704
2022-12-10,0.004429221014644597,7.031170383894467
2022-12-11,0.006252332523513432,9.925270182778466
2022-12-12,0.009268422346595596,14.71316434500339
2022-12-13,0.024825514663574508,39.409282781403284
2022-12-14,0.03007965328509973,47.74996926925256
2022-12-15,0.015054338077237014,23.89802082303565
2022-12-16,0.022449119543813123,35.636872479173576
2022-12-17,0.010659561037650141,16.921528554441533
2022-12-18,0.007799883262372685,12.381930820543973
2022-12-19,0.017296897316805223,27.457973251972213
2022-12-20,0.019113658347147167,30.341991978723165
2022-12-21,0.010150620897900307,16.113611129243623
2022-12-22,0.012336919425173645,19.584252446190835
2022-12-23,0.012234377959712557,19.421472916181536
2022-12-24,0.003184916857655336,5.055898771063993
2022-12-25,0.006118879189004502,9.7134195819327
2022-12-26,0.005102200523864703,8.099492235197687
2022-12-27,0.008750309796467626,13.89068616973533
2022-12-28,0.011519509865103748,18.286654997051837
2022-12-29,0.007022794911761345,11.148341307078189
2022-12-30,0.009929948422151605,15.763304434026823
2022-12-31,0.004562364173346009,7.242528595910593
2023-01-01,0.0032426993301546752,5.147625602487001
2023-01-02,0.007940384369132051,12.604969412992745
2023-01-03,0.006297781508885,9.997418210358495
2023-01-04,0.01077011965951275,17.09703492568703
2023-01-05,0.005462115842879826,8.670840091491582
2023-01-06,0.00933322067645872,14.816028504717483
2023-01-07,0.0020495405038918704,3.2535446851511383
2023-01-08,0.0071714711397559555,11.384357502162716
2023-01-09,0.010532946557010037,16.720534297549545
2023-01-10,0.008467684653508934,13.442032664221667
2023-01-11,0.016445753660384345,26.106824585044304
2023-01-12,0.03988772591373428,63.319801878988514
2023-01-13,0.027389274246460607,43.47912494800847
2023-01-14,0.051957296917038265,82.47965186257572
2023-01-15,0.022848550620465122,36.27094965601276
2023-01-16,0.032048684993498916,50.8757102036675
2023-01-17,0.02682872075736109,42.589273870784346
2023-01-18,0.03575530445847959,56.759786189121584
2023-01-19,0.014993737787474152,23.801820845381062
2023-01-20,0.02708726371019791,42.99969808464506
2023-01-21,0.03552442364997165,56.393274268035874
2023-01-22,0.024772745692033558,39.325514636020486
2023-01-23,0.02826950151373509,44.87644241586423
2023-01-24,0.022860406330363712,36.289770012017435
2023-01-25,0.034637324225495106,54.98504758882379
2023-01-26,0.021777371734468635,34.570505890806814
2023-01-27,0.023142616647910955,36.737765002605386
2023-01-28,0.008726250054728211,13.852492513784773
2023-01-29,0.024295249926667397,38.5675136076733
2023-01-30,0.024000740731197,38.099994753651465
2023-01-31,0.018121347898789535,28.766747976887984
2023-02-01,0.02421459470959665,38.43947741988782
2023-02-02,0.025429013805361448,40.36730796876878
2023-02-03,0.019384949511264103,30.772653350608735
2023-02-04,0.00961080782112321,15.256684435875933
2023-02-05,0.016056596581905995,25.48905687468781
2023-02-06,0.016855188144574415,26.756781679048864
2023-02-07,0.01962999090821312,31.16164450895451
2023-02-08,0.015427093568309453,24.48975182056251
2023-02-09,0.026872446104332186,42.65868570722966
2023-02-10,0.01860572665118557,29.53567540841017
2023-02-11,0.00875334143156802,13.895498741260253
2023-02-12,0.012086057236587715,19.18602106758218
2023-02-13,0.019312185155899313,30.65714351744564
2023-02-14,0.02438162210841636,38.7046251955344
2023-02-15,0.030317896181154252,48.12816814200541
2023-02-16,0.03732839499563557,59.256989999783826
2023-02-17,0.037801022983949446,60.00726367162018
2023-02-18,0.01624757045964484,25.792218507131786
2023-02-19,0.02479093870545008,39.35439514947987
2023-02-20,0.028610710019447448,45.418094126665146
2023-02-21,0.028042558140338753,44.51618097924376
2023-02-22,0.02900162854497039,46.0386580475182
2023-02-23,0.02790058801332609,44.290810389438306
2023-02-24,0.02669041368122279,42.36971819397089
2023-02-25,0.013977331372408811,22.188325682240908
2023-02-26,0.015747770424385008,24.99881054799649
2023-02-27,0.023143240437444507,36.73875523779112
2023-02-28,0.018258590133568207,28.98461327044745
2023-03-01,0.02321133037202017,36.84684465799543
2023-03-02,0.016774594268716886,26.62884286742056
2023-03-03,0.03459748452362193,54.92180402274576
2023-03-04,0.008260928069019279,13.113816761530822
2023-03-05,0.016012788115515167,25.41951309025425
2023-03-06,0.013007466187870045,20.648712432111303
2023-03-07,0.02159482334172443,34.28071930114538
2023-03-08,0.0207526951126427,32.94388218143889
2023-03-09,0.02917820777604576,46.31896888679286
2023-03-10,0.037189285705365296,59.03616084751553
2023-03-11,0.031037136123061863,49.269926153568655
2023-03-12,0.03918215827154802,62.19974797037309
2023-03-13,0.055739981655668874,88.48447772652129
2023-03-14,0.06833751321141972,108.48243910440449
2023-03-15,0.04669451718465897,74.1252480365037
2023-03-16,0.033798312957534014,53.65315849150017
2023-03-17,0.04735970380907243,75.18119906669044
2023-03-18,0.036421638855215994,57.817559251385255
2023-03-19,0.034146292677129285,54.205559171106025
2023-03-20,0.0392795891300639,62.35441466336701
2023-03-21,0.03019425866672616,47.93189967246847
2023-03-22,0.04513942919134509,71.65662237822511
2023-03-23,0.03425911003756886,54.38465117868233
2023-03-24,0.03518715558995679,55.85787782085715
2023-03-25,0.018031136839002395,28.623542359065375
2023-03-26,0.020525852436701773,32.58378059707322
2023-03-27,0.027760668683302667,44.06869533892666
2023-03-28,0.02496781022594722,39.63516998382705
2023-03-29,0.025831827152994955,41.00675433433818
2023-03-30,0.03138411298304191,49.82073484288942
2023-03-31,0.025111306394731563,39.862963089843404
2023-04-01,0.013796004816901198,21.900478699061853
2023-04-02,0.014544914131324135,23.089335379363632
2023-04-03,0.02963029624889459,47.03663708864705
2023-04-04,0.020482112291644948,32.51434526939507
2023-04-05,0.023655734093896017,37.552313695872435
2023-04-06,0.016721961902841708,26.545291576809355
2023-04-07,0.011591893262251237,18.401560077793203
2023-04-08,0.0072714734888036595,11.543106309824218
2023-04-09,0.012791848400103894,20.306429805308618
2023-04-10,0.023406650654594786,37.15690599421501
2023-04-11,0.023602402404664668,37.46765226384935
2023-04-12,0.02190934149276461,34.78000138742628
2023-04-13,0.01618328482572181,25.690168226991105
2023-04-14,0.022603140781218507,35.88137361365183
2023-04-15,0.00893368237954723,14.181781120993032
2023-04-16,0.011315902479669272,17.96343829287842
2023-04-17,0.01908467982551835,30.29599000176787
2023-04-18,0.01894731166715536,30.07792481071543
2023-04-19,0.03004789128929027,47.699548664019616
2023-04-20,0.02506659960958985,39.7919932686021
2023-04-21,0.024494813878381455,38.88431155980652
2023-04-22,0.012959009439910617,20.571789729445154
2023-04-23,0.0171821865230513,27.27587551219159
2023-04-24,0.022933500692024326,36.40580371393444
2023-04-25,0.019618043774966582,31.142679022884217
2023-04-26,0.04838449203858084,76.8079999477617
2023-04-27,0.04046984385324213,64.24388545997678
2023-04-28,0.020912082447619797,33.19690173172853
2023-04-29,0.009663428045977576,15.340216453214103
2023-04-30,0.02042677602761889,32.42650167353726
2023-05-01,0.02709666421437532,43.01462092239628
2023-05-02,0.022299135549629513,35.398780269623586
2023-05-03,0.02646233860715377,42.00766023822734
2023-05-04,0.018699979538680127,29.68529722880638
2023-05-05,0.023515615164122088,37.32988179057983
2023-05-06,0.019326554824553997,30.67995465925526
2023-05-07,0.01600432206685262,25.406073654645166
2023-05-08,0.026022528915225208,41.30948399680399
2023-05-09,0.016742276442205745,26.577539908302995
2023-05-10,0.037505471159953445,59.53808969612522
2023-05-11,0.023399847376719303,37.146106125399854
